Serial Number,Tweets,Subjectivity,Polarity,Analysis
2998,"If you’re aged 85 or over, you’ll be offered a free CovidVaccine next. You don’t need to register in advance. As s… ",0.4000000000000001,0.10000000000000002,Positive
2999,Hopeful news: Study from   finds COVID-19 vaccine may reduce virus transmission. Read about the study a… ,0.0,0.0,Neutral
3000,"“You can be building the perfect system and prioritizing the high-risk people but not saying, ‘How can we move fast… ",1.0,1.0,Positive
3001,"With three million patients in the UMassMemorial database, our caregivers have begun reaching out the ""the frailes… ",0.0,0.0,Neutral
3002,"Celluloid Buttonhook 

c. 1900

For shoes with buttons instead of laces.

wednesdaythought 
COVID19 
CovidVaccine ",0.0,0.0,Neutral
3003,So that was my experience as a person with chronic kidney disease and whose on immune depressants getting the COVID… ,0.0,0.0,Neutral
3004,Immigrant workers have been not only excluded from economic support but are receiving CovidVaccine in shockingly l… ,0.7333333333333334,-0.26666666666666666,Negative
3005,"The Covid vaccine is part of a sterilisation programme funded by Gates and Soros!

Jeffrey ""Jeff"" Albertson: “Worst… ",0.0,0.0,Neutral
3006,"What a fabulous day!!! West Yorkshire Health Inequalities Academy launch with _uka Sohail Abas , Owen Williams… ",1.0,0.78125,Positive
3007,"As concern continues to mount regarding the CovidVaccine rollout, we must ensure  works to ease the p… ",0.0,0.0,Neutral
3008,  Retweet to tell Congress to APPROVE CovidReliefBill in order to get states and localities… ,0.0,0.0,Neutral
3009,"As the new  administration struggles to allocate vaccines, the President himself urged states to realloc… ",0.45454545454545453,0.13636363636363635,Positive
3010,"Beyond grateful, nearly tearful to be able to get my first COVIDvaccine today through . I’ll be ba… ",0.4527777777777777,0.2833333333333333,Positive
3011,"Join our Community Conversations on COVID-19 💉 Vaccines Tomorrow, Thursday 2/4, 5:30-7p.… ",0.0,0.0,Neutral
3012,BREAKING: Every single Baldwin County school employee will be able to get a CovidVaccine next week. ,0.27976190476190477,0.14285714285714288,Positive
3013,"There is light at the end of the tunnel! But stay strong! Mask up, wash your hands, practice socially distancing! W… ",0.49999999999999994,0.3611111111111111,Positive
3014,"Ok, so this CovidVaccine rollout is annoying in how places are handling sign up.  I am trying to sign my grandpare… ",0.7,-0.15000000000000002,Negative
3015,"_Kinghorn _UHB   _LenRichards I’m very happy to say we were at 70,448 when I… ",1.0,1.0,Positive
3016," can you tell us what the freaking purpose of getting the vaccine is?!?! We get it, but we still aren’t supp… ",0.0,0.0,Neutral
3017,"NHSVolunteers are amazing... Giving up their time to our VaccinationCentre, with smiles on their faces, an amazin… ",0.9,0.6000000000000001,Positive
3018,"Seniors Dying After COVID Vaccine Labeled as Natural Causes
 

CovidVaccine 
Pfizer mRNA ",0.4,0.1,Positive
3019,"A closer look at the Pulmonary PRN - ACCP
***BONUS*** Clinical update on COVID-19 vaccines!!!
Download from this li… ",0.0,0.0,Neutral
3020,"🙌 Thank you to everyone who has come to the Fire Station 🚒  for their covidvaccine in the last few weeks
👩‍⚕️ Sara… ",0.08333333333333334,-0.1,Negative
3021,Finally getting the first vaccine shot tomorrow! After everyone at my work is getting the second dose ugh! Like wha… ,0.4444444444444444,0.10416666666666667,Positive
3022,"Another 1100 CovidVaccine given to St Albans residents today
 
Taking our total so far to over 10 000

community… ",0.875,0.05,Positive
3023,Had my second CovidVaccine 💉 today. Remembering all those lives lost and hoping everyone gets vaccinated soon.… ,0.0,0.0,Neutral
3024,". If your list of CertainMedicalConditions ""may be updated at any time,"" NOW IS THAT TIME. Prioritize Type… ",0.0,0.0,Neutral
3025,"Russia's SputnikV vaccine 92% effective in fighting COVID19 

 Coronavirus Pandemic… ",0.8,0.6,Positive
3026,My 80 year old mom just got her 1st dose of the Moderna CovidVaccine and woot! ,0.2,0.125,Positive
3027,"Nana got her 1st vaccine dose today!!!!  So grateful for the scientists, drs, and nurses for their efforts to end t… ",0.0,0.0,Neutral
3028,OEA is please to see so many educators receive their first dose of the covidvaccine in an effort to make a return… ,0.41666666666666663,0.375,Positive
3029," __love   In fact, every single antivaccine trope that's been promulgated duri… ",0.40714285714285714,0.2142857142857143,Positive
3030,The only one happier than me completing my CovidVaccine was my vaccinator! Three cheers for the volunteers 😊 (And… ,1.0,0.0,Neutral
3031,"Just got second dose of COVIDVaccine at the Oregon Convention Center and I am floored. Volunteers young and old, h… ",0.175,0.025,Positive
3032,"Ok, so, as I've been saying... maybe it's time to vaccinate based on age groups as opposed to people's jobs (esp wh… ",0.5,0.5,Positive
3033,Professor  saw your interview on  with . Thank you for all your hard work and fo… ,0.5416666666666666,-0.2916666666666667,Negative
3034,Any one else expriance Nausea and vomiting as soon as 15 mins after first covidvaccine injection 💉  ? Worst thing… ,0.6666666666666666,-0.375,Negative
3035," __love Somehow, I doubt it. Even though most might assume that this is a new claim of antivaxxer… ",0.5181818181818182,0.37878787878787873,Positive
3036,Questions abt the Covidvaccine? I recently chatted w  &amp;  on their podcast… ,0.25,0.0,Neutral
3037,~4 hours post-injection: dead arm feeling but no other symptoms CovidVaccine,0.3875,-0.06875,Negative
3038,"Repost from  Health
Geriatrician Dr. Jessica Israel,  Senior V.P., Geriatrics &amp; Palliative… ",0.0,0.0,Neutral
3039,Sinovac and Sinopharm - what do we know about the Chinese vaccines?  China SinovacVaccine… ,0.0,0.0,Neutral
3040,Thank you  for this important  message  Gujrati CovidVaccine ,1.0,0.4,Positive
3041,The covidvaccine news has been very very good—no doubt about that. Still need to learn more about spike variants a… ,0.445,0.38,Positive
3042,"As BHN continues to offer COVID-19 vaccine clinics this week to eligible staff, hear some of the important reasons… ",1.0,0.4,Positive
3043,"A powerful message about CovidVaccine from an Australian doctor working in Austria.  COVID19 
",0.5,0.15,Positive
3044,"$OCGN

$TNXP

They’re trying to put a lid on it a/h 

Not gonna work 

CovidVaccine plays are🔥 

$VX$INO all ha… ",0.0,0.0,Neutral
3045, _uk     _UK  _UK I was fortunate… ,0.0,0.0,Neutral
3046," Germany, Italy and Spain etc are also 'behind the 8 ball.' The EU and the UK are brawling with eac… ",0.7,-0.4,Negative
3047,CovidVaccine Exhibit A: ,0.0,0.0,Neutral
3048,"Well, I guess not. Looks like healthcare system failed to test the vaccine on COVID-19 survivors and give us clear… ",0.3,-0.5,Negative
3049,I’ve spent a total of 8+ hours trying to register elderly loved ones for the CovidVaccine in LAcounty - then wait… ,0.5499999999999999,0.19999999999999998,Positive
3050,Is there a market for fake IDs indicating you’re over 65? CovidVaccine,1.0,-0.5,Negative
3051,"In NYC, Black/Latino people make up 53% of the population, but only 25% of people vaccinated for SARSCoV2 COVID19… ",1.0,0.0,Neutral
3052,"Auburn Fire Department

c. 1937

Preparing for an Auburn Parade.

wednesdaythought 
COVID19 
CovidVaccine ",0.23333333333333334,-0.25,Negative
3053,"""It is our duty to take the messages from the NHS and share the correct messages. We should not allow them [the fak… ",0.0,0.0,Neutral
3054,"Call 23 for CLT4C this week. The theme remained the same, keeping construction workers and employees safe. Main… ",0.3125,0.25,Positive
3055,"COVID-19 Vaccination Celebration.
I got my COVIDvaccine! 😊💖 righttobarearms TuscanStrong
.
.
seniorliving… ",0.0,0.0,Neutral
3056,Are you a Dallas resident and need help registering for the COVID vaccine? Come out to the Fretz Recreation Center… ,0.0,0.0,Neutral
3057,"I see and hear the disappointment of my patients, on a daily basis, as many who are at high risk wait for their… ",0.36,0.015000000000000006,Positive
3058,"People Are Dying at Care Homes After Receiving The COVID19 Vaxx.

Watch The Full Video Here:… ",0.55,0.35,Positive
3059,"Where to get CovidVaccine: CVS, Walgreens, pharmacies get more shots ",0.5,0.5,Positive
3060,The Asthma and Allergy Foundation of America breaks down important information about the COVID-19 vaccine that peop… ,0.6444444444444445,0.12222222222222222,Positive
3061,"As the government aims to offer millions of doses by spring, your staff could soon be lining up for the… ",0.0,0.0,Neutral
3062,The Asthma and Allergy Foundation of America breaks down important information about the COVID-19 vaccine that peop… ,0.6444444444444445,0.12222222222222222,Positive
3063,The Asthma and Allergy Foundation of America breaks down important information about the COVID-19 vaccine that peop… ,0.6444444444444445,0.12222222222222222,Positive
3064,  oh good the vaccines are in canada..Can we expect to see them in Ontario Thursday… ,0.6000000000000001,0.7,Positive
3065,The Asthma and Allergy Foundation of America breaks down important information about the COVID-19 vaccine that peop… ,0.6444444444444445,0.12222222222222222,Positive
3066,"Canada’s vaccine pandemonium, ongoing...  CovidVaccine covid19Canada Trudeau",0.0,0.0,Neutral
3067,Trying to get a CovidVaccine and I’ve been in line for an hour and a 1/2! I am officially falling asleep in the car,0.0,0.0,Neutral
3068,      I'm more concerned with the idiots who fail… ,0.65,-0.15000000000000002,Negative
3069,    I'm more concerned with the idiots who failed to test the vaccine on COV… ,0.5333333333333333,-0.26666666666666666,Negative
3070,"2nd Dose of the Moderna Vaccine is available. 
If you have already received your first Moderna vaccine shot and are… ",0.24444444444444446,0.21666666666666667,Positive
3071, I'm more concerned with the idiots who failed to test the vaccine on COVID-19 survivors and us gett… ,0.5333333333333333,-0.26666666666666666,Negative
3072, vaccine rollout in Hernando Co. FL is failing. Tried for weeks unble to secure appt.  do… ,0.6,0.4,Positive
3073,"(2)  is violating the Constitution by terminating people in prison from the vaccine plan, as this federal d… ",0.0,0.0,Neutral
3074,"Follow up call with my 88yo pAF patient
He: “What❓do you have for me, doc?” 
Me: Symptom ✅ Medication ✅ &amp; asking ab… ",0.0,0.0,Neutral
3075,The Walking dead Chronicles Part 11  movies bible endtimes bibleprophecy covid19… ,0.4,-0.2,Negative
3076,Do you think COVID vaccination should become mandatory? What about for those working in the health care field?… ,0.0,0.0,Neutral
3077,StatenIslandDelegation must FundExcludedWorkers &amp; push for equitable distribution of the CovidVaccine!… ,0.0,0.0,Neutral
3078,  live Hernando Co. Fl  is not doing enough to aid in vaccine distribution.  Tried fo… ,0.5,0.06818181818181818,Positive
3079,"We're looking forward to hosting , , and  at our Orchard Cove community f… ",0.0,0.0,Neutral
3080,2nd dose ✅ COVIDVaccine,0.0,0.0,Neutral
3081,Bring it on! AstraZeneca COVID19 CovidVaccine  ,0.0,0.0,Neutral
3082,"Lets consider all  is violating by refusing to vaccinate people in prisons at the same time as staff. 
(1)… ",0.125,0.0,Neutral
3083,Equitable distribution of the CovidVaccine is a top priority for Central Florida. I look forward to working with… ,0.375,0.25,Positive
3084,Is anyone else hitting brickwalls with CovidVaccine? I have 4 options all Unavailable -  … ,0.0,0.0,Neutral
3085,Uptown Harrisonburg Today  Thanks to   covid19 covidvaccine,0.2,0.2,Positive
3086,"According to the New York Times, new studies are suggesting pregnant women can pass COVID antibodies if infected ea… ",0.4696969696969697,0.202020202020202,Positive
3087," ONLY 500,000 people are actually vaccinated though COVID19 coronavirus CovidVaccine",0.55,0.0,Neutral
3088,Guess who is getting their first dose of the CovidVaccine tomorrow?  THIS GIRL!!!  I have to drive over an hour fo… ,0.3333333333333333,0.48828125,Positive
3089,Thank you to  and Mayor Peter Nystrom for visiting our COVID Vaccination clinic today.  CovidVaccine ,0.0,0.0,Neutral
3090,"You have been stars, thanks to you all CovidVaccine ",0.2,0.2,Positive
3091,Immigrant workers have been not only excluded from economic support but are receiving the CovidVaccine in shocking… ,0.6,0.1,Positive
3092,"First, prioritize teachers and school staff for the CovidVaccine - then open the schools. It's not rocket science,… ",0.41666666666666663,0.125,Positive
3093,I used to give my mom’s diabetic dog insulin shots...send me a few thousand vials and I’ll start going door to door… ,0.1,-0.2,Negative
3094,"Do you have questions about the Covid-19 vaccines? The CDC answers some of them here.
 ",0.0,0.0,Neutral
3095,"This is what makes MeraBharatMahaan!

CovidVaccine COVID19 IndiaTogether India
 ",0.0,0.0,Neutral
3096,Every single CovidVaccine coming to market is 100% effective at preventing hospitalizations and deaths. That’s the… ,0.5071428571428571,0.2642857142857143,Positive
3097,"If it looks like discrimination, and acts like discrimination, it’s probably just the Ron DeSantis and Publix vacci… ",0.0,0.0,Neutral
3098,So very grateful to have gotten my first dose of the CovidVaccine ❤️ Actively looking for ways I can help others g… ,0.41111111111111115,0.10555555555555556,Positive
3099,Some great resources on the CovidVaccine available on this website  … ,0.575,0.6000000000000001,Positive
3100,Vaccine supply shortages prompt older adult prioritization  sanbenitocounty hollister… ,0.31666666666666665,0.13333333333333333,Positive
3101,CovidVaccine vaccinations AstraZeneca So actually the AstraZeneca vax could be used in the same way as the Pfize… ,0.1125,0.0,Neutral
